,sm_axis,eccentricity,mag_slope,incline,longitude,argument_of_perihelion,perihelion_distance,aphelion_distance,orbital_period,data_arc,no_obs_used,absolute_magnitude_parameter,albedo,rotation_period,bv_mag_difference,ub_mag_difference,moid,cluster_label
846,0.099705029,0.104983743,0.166666667,0.03573769,0.752600003,0.361183308,0.275039323,0.061733622,0.042505457,0.562474873,0.287192755,0.405142857,0.152,0.009035344,0.794800371,0.757251908,0.195214908,1
3027,0.111733844,0.032615889,0.166666667,0.139189757,0.526323695,0.01737158,0.322099336,0.063809117,0.049085774,0.58672175,0.255174644,0.422857143,0.1417,0.00294089,0,0,0.246189691,2
1812,0.094676785,0.086204943,0.166666667,0.118205657,0.097573856,0.460944754,0.269920762,0.05679267,0.039834917,0.288910762,0.234260457,0.502857143,0.092,0.010965265,0,0,0.188126202,0
2582,0.072598354,0.232779708,0.166666667,0.100430856,0.130878076,0.862384774,0.189975266,0.051183087,0.02869551,0.249733132,0.198469168,0.554285714,0.382,0,0,0,0.10048507,0
1410,0.111038695,0.061399542,0.166666667,0.117499075,0.790558281,0.262306758,0.311693574,0.065840468,0.048698269,0.408689504,0.224773609,0.445714286,0.096,0.002985984,0,0,0.236807806,2
5791,0.080737896,0.225131291,0.166666667,0.091500811,0.292254073,0.791915283,0.206445703,0.05689049,0.032688267,0.323125338,0.192755498,0.577142857,0.034,0,0,0,0.120191008,0
2739,0.11087938,0.077738301,0.166666667,0.137124712,0.549709541,0.266330516,0.306317243,0.067143322,0.048609584,0.325842541,0.265523933,0.468571429,0.122,0.013432054,0,0,0.229339255,2
1081,0.116985212,0.201370815,0.166666667,0.026475876,0.411161079,0.519768034,0.279528873,0.08238069,0.052041207,0.457210985,0.364165589,0.412,0.052,0.009660268,0.6545961,0.480916031,0.19773009,1
5967,0.055040308,0.025852108,0.166666667,0.348251711,0.52471822,0.929685137,0.199099962,0.026373287,0.020561949,0.141252963,0.144674429,0.628571429,0.186,0.002308288,0,0,0.110717113,0
2457,0.117331961,0.157512998,0.166666667,0.029905158,0.356063846,0.509860477,0.294258801,0.078697418,0.052238091,0.221341134,0.233290211,0.497142857,0.047,0,0,0,0.213494892,0
428,0.09073659,0.135469803,0.166666667,0.139620808,0.610987915,0.469962497,0.248512992,0.057790112,0.037776093,0.589120098,0.284497628,0.378285714,0.043,0.008273614,0.688022284,0.528244275,0.16543695,1
239,0.093643835,0.231000196,0.166666667,0.030200176,0.319656205,0.836285283,0.228149919,0.067174687,0.039292284,0.675696283,0.29301423,0.331428571,0.057,0.006483851,0.6545961,0.561832061,0.143735806,1
5566,0.107760161,0.245449219,0.166666667,0.237022006,0.025151264,0.856036422,0.249116444,0.079199598,0.046882521,0.327228869,0.251185856,0.468571429,0.046,0.004266301,0,0,0.168627125,0
5491,0.099766577,0.150214784,0.166666667,0.25803434,0.531156403,0.534901654,0.262233445,0.065395906,0.042538442,0.295939445,0.241052178,0.52,0.222,0.00202011,0,0,0.180434364,0
3934,0.087458809,0.257554635,0.166666667,0.128018203,0.834084155,0.291493373,0.21011633,0.064382266,0.036086395,0.25543094,0.159767141,0.497142857,0.203,0.064777575,0,0,0.126101814,2
4888,0.115578355,0.218081577,0.166666667,0.203986626,0.515750076,0.766633279,0.271612117,0.082813254,0.051244594,0.19791219,0.208063821,0.52,0.057,0,0,0,0.19845513,0
4936,0.090301595,0.177650893,0.166666667,0.248315093,0.765155819,0.935205786,0.236391213,0.060631524,0.037550644,0.186558163,0.194264769,0.525714286,0.351,0.001903108,0,0,0.150368957,0
4947,0.06835417,0.215206715,0.166666667,0.044782542,0.684779575,0.346953283,0.186290056,0.046834794,0.026668298,0.294497664,0.188658905,0.617142857,0.335,0,0,0,0.095943755,2
2886,0.072964475,0.166045804,0.166666667,0.063650304,0.330590119,0.41452763,0.206117047,0.047129205,0.028872163,0.396808673,0.28665373,0.554285714,0.293,0.010182815,0,0,0.115797652,2
2527,0.118591001,0.190919363,0.166666667,0.006749422,0.452260169,0.504693425,0.285889253,0.0826359,0.052954765,0.42540862,0.235554118,0.514285714,0.057,0.003955698,0,0,0.205072882,0
4723,0.071128911,0.214130951,0.166666667,0.1240216,0.262782945,0.538183412,0.19160264,0.048864991,0.027989334,0.28940984,0.211836999,0.565714286,0,0.003602681,0,0,0.099603088,0
729,0.072151384,0.197115756,0.166666667,0.061530352,0.264109879,0.343245649,0.197392688,0.048540446,0.028480228,0.534581953,0.230056059,0.605714286,0,0.003494698,0,0,0.107576343,2
2624,0.069718614,0.156145008,0.166666667,0.064852041,0.357615984,0.473997022,0.202102222,0.044138601,0.027315861,0.320130869,0.21291505,0.582857143,0,0.001820841,0,0,0.111188453,0
342,0.080763533,0.255149037,0.166666667,0.04717668,0.107212886,0.02843312,0.199055783,0.058991369,0.032701057,0.634231212,0.269620526,0.477714286,0.092,0.066953077,0.714948932,0.706870229,0.111150597,1
3317,0.111287565,0.052470562,0.166666667,0.169480295,0.303032034,0.137228189,0.314984486,0.065234825,0.048836899,0.379049811,0.297542044,0.44,0.204,0.003934186,0,0,0.241799672,2
3595,0.221846335,0.079452245,0.166666667,0.345395954,0.990861591,0.183888517,0.538690388,0.142761044,0.120457548,0.341022833,0.257222941,0.342857143,0.048,0.007897623,0,0,0.496688985,2
2451,0.11923302,0.124309534,0.166666667,0.172385774,0.00746814,0.540749517,0.308742406,0.077053272,0.053321297,0.327353638,0.198469168,0.468571429,0.38,0,0,0,0.23163885,0
5429,0.078361554,0.248942633,0.166666667,0.350765768,0.341637493,0.339514568,0.196369873,0.056698484,0.031508522,0.238392969,0.174967658,0.548571429,0.215,0.00825716,0,0,0.115572312,2
4076,0.11189303,0.092888798,0.166666667,0.167124824,0.195884321,0.674377515,0.30374745,0.069147449,0.049174634,0.416355898,0.266709789,0.451428571,0.185,0.004825716,0,0,0.226863854,0
3628,0.080275002,0.113202498,0.166666667,0.082263175,0.653402701,0.481709924,0.233227634,0.048807683,0.032457562,0.220190481,0.211513583,0.548571429,0.474,0,0,0,0.149025388,2
993,0.086764068,0.128197922,0.166666667,0.225962344,0.006526185,0.951601413,0.242511534,0.054434466,0.035730966,0.479225874,0.262721,0.405714286,0.31,0.003625838,0.798514392,0.641221374,0.157716881,1
582,0.119673736,0.178030569,0.166666667,0.120517765,0.716316781,0.700908778,0.292119766,0.082264458,0.053573327,0.567479517,0.282341527,0.332,0.072,0.005614564,0.616527391,0.467175573,0.216455364,1
2142,0.074062647,0.261156319,0.166666667,0.1222892,0.048329684,0.979176555,0.185949858,0.054165847,0.029403708,0.316568006,0.177770591,0.594285714,0.138,0,0,0,0.095294941,0
3015,0.102308898,0.046620969,0.166666667,0.04182381,0.358084317,0.883796289,0.297355321,0.0587881,0.043907163,0.429221022,0.244178525,0.52,0.239,0,0,0,0.221069953,0
5490,0.068920937,0.140190841,0.166666667,0.07004712,0.923938228,0.246113909,0.204123621,0.042561725,0.026936804,0.258564041,0.203967227,0.611428571,0.323,0,0,0,0.11802269,2
2634,0.071564448,0.085639704,0.166666667,0.060534651,0.769310879,0.75401255,0.221854906,0.040949679,0.028198169,0.420459429,0.245687796,0.542857143,0.257,0.005728215,0,0,0.13591051,0
4267,0.09237837,0.289660565,0.166666667,0.061441394,0.99859796,0.05555911,0.209978539,0.070656667,0.038630307,0.382307682,0.198145752,0.588571429,0.136,0,0,0,0.122274374,2
3211,0.072822412,0.167314739,0.166666667,0.114137616,0.305465837,0.097369375,0.20554949,0.047107985,0.028803584,0.40364327,0.200301854,0.594285714,0.391,0.005484461,0,0,0.119531542,2
5589,0.007850828,0.312050726,0.166666667,0.207948128,0.600875622,0.095760609,0.066001898,0.003810959,0.002403699,0.023110088,0.001940492,0.942857143,0,0,0,0,0.01514379,2
1519,0.116489175,0.103971149,0.166666667,0.224008238,0.703688423,0.32851013,0.309729051,0.073299132,0.051759931,0.401660821,0.230379474,0.411428571,0.062,0.011355881,0,0,0.237662454,2
1921,0.122794037,0.54053499,0.166666667,0.520802609,0.629297706,0.087380631,0.17763644,0.118262644,0.055367483,0.34701177,0.167313497,0.52,0.055,0.011358927,0,0,0.091000267,2
3257,0.070255588,0.217984686,0.166666667,0.110343697,0.125029909,0.824773872,0.189132674,0.048449327,0.027571792,0.196525862,0.205907719,0.571428571,0,0.003252834,0,0,0.09982368,0
4912,0.082340961,0.209998744,0.166666667,0.044035361,0.115780796,0.770927698,0.213137777,0.057049408,0.033490576,0.262140768,0.220677016,0.571428571,0.384,0,0,0,0.12408877,0
3420,0.071654133,0.102120244,0.166666667,0.035513276,0.676868488,0.569159471,0.21826097,0.042069275,0.028241221,0.326605021,0.213885295,0.605714286,0.45,0,0,0,0.133324749,0
1832,0.092084064,0.126524748,0.166666667,0.14643384,0.439188624,0.427529016,0.253608852,0.058071822,0.038476796,0.317150264,0.227145321,0.501714286,0.102,0.002394881,0,0,0.169091664,2
4166,0.0894929,0.101436038,0.166666667,0.219831288,0.445912593,0.316680449,0.255070675,0.054378215,0.037132495,0.253420764,0.2436395,0.502857143,0.202,0.002474101,0,0,0.175310323,2
1494,0.092363646,0.173054252,0.166666667,0.186455989,0.036379102,0.745536007,0.241558131,0.061799115,0.038622623,0.441420709,0.22563605,0.468571429,0.274,0.003248726,0,0,0.16061319,0
3670,0.069863856,0.607396241,0.166666667,0.198356972,0.228034032,0.567475965,0.100479331,0.072766186,0.027385026,0.167953641,0.054549375,0.754285714,0.16,0.001648568,0,0,0.002241381,0
5134,0.071913629,0.141493656,0.166666667,0.047863554,0.098562233,0.639207829,0.209740004,0.044783156,0.028365884,0.245601874,0.248059508,0.588571429,0.527,0,0,0,0.119923577,0
2857,0.07335907,0.216355894,0.166666667,0.097784129,0.357116791,0.505384403,0.195161837,0.050695657,0.029062867,0.314876686,0.220892626,0.588571429,0.434,0.002041438,0,0,0.10361968,0
4172,0.078042938,0.134406836,0.166666667,0.060230131,0.29796644,0.05135227,0.223557258,0.048685074,0.031351218,0.322154908,0.202134541,0.594285714,0.075,0,0,0,0.139143032,2
3473,0.088132213,0.23172199,0.166666667,0.087347714,0.469617531,0.301765667,0.218070633,0.063009496,0.036431816,0.281175052,0.197498922,0.548571429,0.171,0,0,0,0.130058862,2
2196,0.118484676,0.141270053,0.166666667,0.035931437,0.156521143,0.19569551,0.301752213,0.078061204,0.052894134,0.318924764,0.267248814,0.468571429,0.119,0.003650213,0,0,0.225907828,2
758,0.09132853,0.228679134,0.166666667,0.292075995,0.884369871,0.002346124,0.224619706,0.065227981,0.038083475,0.529036641,0.230271669,0.417142857,0.04,0.008670932,0,0,0.136449478,2
5780,0.066689042,0.040667501,0.166666667,0.039114438,0.719744923,0.474764417,0.221551975,0.034854601,0.025883415,0.337182704,0.23113411,0.594285714,0.168,0,0,0,0.136600902,2
1753,0.159045314,0.188500873,0.166666667,0.177976625,0.452444521,0.304988572,0.362715794,0.112410978,0.077420115,0.574217071,0.258840017,0.375428571,0.0345,0.004717611,0.625812442,0.390839695,0.292802686,1
718,0.092366319,0.612757898,0.166666667,0.169378396,0.510830824,0.433862912,0.122386241,0.095157817,0.038624018,0.539655913,0.191461837,0.697142857,0,0.00353504,0,0,0.025691514,2
669,0.100684719,0.215694884,0.166666667,0.110095247,0.485254251,0.542004448,0.245187887,0.071330628,0.043031347,0.560825142,0.304764985,0.354285714,0.165,0.006121268,0,0,0.16094812,0
5879,0.115117625,0.180048507,0.166666667,0.004962653,0.562157758,0.246870484,0.282820432,0.079092129,0.05098448,0.328393384,0.23835705,0.542857143,0.083,0,0,0,0.200585335,2
4856,0.077973402,0.254234983,0.166666667,0.359293426,0.088078671,0.386413634,0.194405991,0.056756153,0.031316916,0.168840891,0.130228547,0.56,0.349,0,0,0,0.110443651,0
3950,0.077090537,0.192723391,0.166666667,0.078881417,0.75012585,0.421729746,0.207647219,0.05193095,0.03088225,0.211720017,0.213669685,0.548571429,0.325,0.002068391,0,0,0.121321941,2
2893,0.11686625,0.14946259,0.166666667,0.037262476,0.23922229,0.08970757,0.295932643,0.077638606,0.05197371,0.327325912,0.187796464,0.542857143,0.146,0,0,0,0.2194569,2
2815,0.096904884,0.209021481,0.166666667,0.112702842,0.260191802,0.735865384,0.240158905,0.067947036,0.041012347,0.313226956,0.340017249,0.502857143,0.042,0.048942718,0,0,0.156945644,0
2617,0.111914339,0.130581308,0.166666667,0.135024882,0.781398669,0.214629386,0.292095072,0.072435873,0.049186533,0.212676584,0.190707201,0.525714286,0.183,0,0,0,0.21485386,2
4462,0.120362541,0.199691251,0.166666667,0.026248249,0.438732466,0.699394308,0.286339747,0.084755343,0.053967915,0.319132713,0.181974989,0.56,0.072,0,0,0,0.208020521,0
3450,0.220382245,0.075395432,0.166666667,0.361776244,0.499061887,0.36291123,0.537760487,0.141165495,0.119389402,0.176812277,0.247736093,0.297142857,0.044,0.00469348,0,0,0.48973887,2
4251,0.093166266,0.154163805,0.166666667,0.197796475,0.455590677,0.164710809,0.248242173,0.060945671,0.0390421,0.171599684,0.223372143,0.542857143,0.325,0.007082876,0,0,0.167803274,2
3905,0.10743927,0.075167933,0.166666667,0.382463545,0.41429986,0.578750999,0.299859681,0.0645902,0.046705857,0.31383694,0.315761104,0.422857143,0.048,0.007246801,0,0,0.222128639,0
2517,0.075482802,0.191962722,0.166666667,0.086409508,0.571086223,0.107898526,0.204819102,0.050684619,0.03009482,0.319174303,0.212052609,0.582857143,0.771,0.002224863,0,0,0.115176043,2
1685,0.119147808,0.177666103,0.166666667,0.0082971,0.017561648,0.817752461,0.29123849,0.081844475,0.053272608,0.429623057,0.31737818,0.451428571,0.088,0,0,0,0.209998019,0
3447,0.069561352,0.129838771,0.166666667,0.049040557,0.125717257,0.970859393,0.207721095,0.042366583,0.027241023,0.328878599,0.252048297,0.554285714,0.376,0.34757465,0,0,0.120265821,0
4737,0.094578101,0.189252752,0.166666667,0.193617044,0.980348465,0.917304171,0.241327042,0.064670749,0.039782988,0.334299142,0.189090125,0.537142857,0.288,0,0,0,0.156477256,0
783,0.115777206,0.270561986,0.166666667,0.179948609,0.041457849,0.661360855,0.255281357,0.087636167,0.051356977,0.526028309,0.282988357,0.342857143,0.086,0.00800975,0,0,0.17397317,0
1117,0.121597392,0.046679949,0.166666667,0.204550584,0.885406866,0.933097866,0.339091587,0.071555747,0.054677399,0.457987329,0.261750755,0.382857143,0.056,0.009512492,0,0,0.263670206,0
2336,0.090087973,0.187046404,0.166666667,0.210324657,0.103454218,0.075437174,0.233481458,0.061175165,0.037440063,0.314557831,0.176800345,0.508571429,0.436,0,0,0,0.150706453,2
2583,0.0713499,0.07138542,0.166666667,0.020368172,0.138991314,0.663827898,0.224668852,0.039890124,0.028095246,0.33302372,0.263260026,0.565714286,0.235,0.003882998,0,0,0.136164595,0
2659,0.091383603,0.186708872,0.166666667,0.180728208,0.566299237,0.241209299,0.23601151,0.06210931,0.038112108,0.471309941,0.235338508,0.502857143,0.3,0,0,0,0.154203326,2
2514,0.121198922,0.205076836,0.166666667,0.058316506,0.154252622,0.984690623,0.286121433,0.08587661,0.054448165,0.325440506,0.214639931,0.531428571,0,0,0,0,0.20770484,0
2353,0.097053368,0.113358729,0.166666667,0.047318252,0.488868927,0.52893991,0.267261124,0.060549543,0.041091149,0.446979884,0.251617076,0.491428571,0.171,0.007896405,0,0,0.185179846,0
3405,0.100450778,0.145225646,0.166666667,0.122208595,0.749591639,0.862146331,0.265005486,0.065487298,0.042905606,0.24587914,0.237818025,0.491428571,0.224,0.004433272,0,0,0.183142035,0
2596,0.110925,0.17376664,0.166666667,0.015298905,0.334621411,0.76225612,0.276805053,0.075461387,0.048634974,0.338000638,0.235769728,0.502857143,0.282,0,0,0,0.196890841,0
3600,0.123383455,0.166968905,0.166666667,0.032704011,0.171315953,0.997802015,0.302858602,0.083961027,0.055708311,0.316110518,0.170008624,0.542857143,0.117,0,0,0,0.226559722,0
2360,0.11790259,0.156481579,0.166666667,0.023083724,0.119388382,0.236323148,0.295699436,0.079017502,0.052562557,0.444886529,0.245687796,0.502857143,0.057,0,0,0,0.219089888,2
958,0.119953132,0.246136042,0.166666667,0.065389462,0.162588576,0.926906019,0.270416743,0.088693121,0.05373328,0.509766681,0.269189306,0.428571429,0.067,0.075380865,0,0,0.189835499,0
4939,0.116033532,0.193473742,0.166666667,0.032836511,0.328490176,0.758506086,0.280280502,0.080964003,0.051501945,0.320394272,0.210866753,0.514285714,0.081,0,0,0,0.200747025,0
4776,0.068655658,0.143662662,0.166666667,0.018718493,0.54132563,0.467964036,0.202823608,0.042589331,0.026811043,0.207935342,0.215178956,0.622857143,0.298,0,0,0,0.113634211,2
2969,0.092308505,0.170052731,0.166666667,0.17701069,0.951687709,0.213370662,0.24226595,0.061531107,0.03859385,0.342520067,0.152005175,0.537142857,0.376,0,0,0,0.16383673,2
2764,0.118377325,0.0593852,0.166666667,0.205852586,0.9669021,0.359832735,0.328013568,0.070574775,0.052832938,0.203637725,0.195774041,0.514285714,0.056,0,0,0,0.257280874,2
3672,0.077338166,0.205648146,0.166666667,0.103544508,0.037121499,0.124827431,0.204997727,0.052986407,0.031004005,0.246350491,0.241806813,0.554285714,0.247,0.001637965,0,0,0.118861554,2
4057,0.111458497,0.101435156,0.166666667,0.158116064,0.171424789,0.697566645,0.300202938,0.069588735,0.04893218,0.229215477,0.229732643,0.474285714,0.225,0.004472882,0,0,0.22316166,0
5273,0.094232198,0.154210407,0.166666667,0.169557904,0.998946285,0.609289503,0.25030658,0.061718991,0.039601114,0.322154908,0.202781371,0.537142857,0.07,0.004619257,0,0,0.167577421,2
5320,0.089452813,0.245050121,0.166666667,0.199613871,0.583730198,0.388357473,0.21690391,0.065009991,0.0371118,0.434780198,0.210866753,0.537142857,0.473,0,0,0,0.131569255,2
2863,0.097902992,0.165287138,0.166666667,0.04545515,0.375499029,0.029993448,0.254334169,0.065244648,0.04154286,0.318300916,0.23178094,0.56,0.036,0,0,0,0.172784875,2
3791,0.074649763,0.245320089,0.166666667,0.347878693,0.175890097,0.141169125,0.190696324,0.053581551,0.029688918,0.186308624,0.1461837,0.577142857,0.289,0.001783912,0,0,0.110843128,2
2993,0.081086473,0.253890402,0.166666667,0.035793055,0.995435048,0.894387537,0.199932198,0.059155412,0.032862283,0.213605423,0.199655024,0.611428571,0,0.005939671,0,0,0.109212495,0
3826,0.097593236,0.141745412,0.166666667,0.059495375,0.926464395,0.095039616,0.260365424,0.063163912,0.041378017,0.293374738,0.2076326,0.56,0.104,0,0,0,0.17773696,2
3067,0.071465981,0.112074127,0.166666667,0.094012137,0.05987062,0.369295153,0.21559473,0.042577043,0.02815092,0.312783331,0.209680897,0.56,0.218,0.002199878,0,0,0.130229535,0
2753,0.071406687,0.258521322,0.166666667,0.083260508,0.764284909,0.253078799,0.181948273,0.051919272,0.028122478,0.339414692,0.194480379,0.594285714,0,0.001492791,0,0,0.092151605,2
3396,0.077595984,0.332218834,0.166666667,0.322840276,0.071792626,0.264693533,0.174923936,0.061730634,0.031130904,0.323305561,0.168068133,0.582857143,0.2251,0.001887873,0,0,0.104467527,2
592,0.095398013,0.241252226,0.25,0.247908363,0.210976329,0.086286522,0.228456383,0.069312436,0.040215009,0.566661583,0.192000862,0.347428571,0.07,0.006030957,0.610027855,0.479389313,0.14665778,1
5393,0.078993454,0.181387817,0.166666667,0.024693486,0.817613732,0.521634378,0.213975885,0.052571664,0.03182111,0.335408204,0.209896507,0.594285714,0.292,0.003700792,0,0,0.128504839,2
5675,0.084518066,0.196226105,0.166666667,0.20540406,0.575976064,0.414961132,0.22065189,0.057705875,0.03458845,0.572220759,0.197930142,0.525714286,0.235,0.003070689,0,0,0.134969883,2
4934,0.069657592,0.162659674,0.166666667,0.083486446,0.340630672,0.76447004,0.200515054,0.04450549,0.027286816,0.338028364,0.20677016,0.571428571,0.358,0.001768385,0,0,0.113716724,0
206,0.074209236,0.029688739,0.166666667,0.055179944,0.081130274,0.539129167,0.240496802,0.039084378,0.02947485,0.685733298,0.303363519,0.384,0.058,0.018341255,0.670380687,0.59389313,0.154657599,1
1242,0.115762983,0.050142281,0.166666667,0.194708138,0.682485547,0.155575099,0.325360772,0.068003439,0.051348936,0.433380006,0.265955153,0.371428571,0.04,0.015854357,0,0,0.250545062,2
2742,0.093074462,0.194727087,0.166666667,0.180197364,0.700819556,0.381261424,0.237011313,0.063972736,0.038994057,0.263097334,0.156640793,0.514285714,0.2,0,0,0,0.154941198,2
5473,0.079293853,0.07248813,0.166666667,0.089633562,0.686076834,0.712306864,0.241200743,0.045332405,0.031969997,0.236854144,0.234260457,0.565714286,0.48,0.002208531,0,0,0.159512157,0
3107,0.071413,0.185947671,0.166666667,0.04756073,0.449995604,0.630243297,0.198574328,0.047273767,0.028125506,0.230379993,0.166343251,0.611428571,0.196,0.001619744,0,0,0.110108208,0
5735,0.07892307,0.308000509,0.166666667,0.316906811,0.621606516,0.252947467,0.182945307,0.061167673,0.031786252,0.201364147,0.119340233,0.605714286,0.25,0.001940646,0,0,0.11020689,2
1653,0.111861959,0.095831082,0.166666667,0.152647471,0.07016463,0.922046841,0.302770353,0.069381547,0.049157286,0.437261725,0.246658042,0.428571429,0.161,0.006432602,0,0,0.225018532,0
4477,0.072399709,0.148585829,0.166666667,0.047510315,0.741701514,0.013482731,0.209061869,0.045589097,0.028599781,0.336836122,0.180573523,0.622857143,0.354,0,0,0,0.118843717,2
