full_name,sm_axis,eccentricity,mag_slope,incline,longitude,argument_of_perihelion,perihelion_distance,aphelion_distance,orbital_period,data_arc,condition_code,no_obs_used,absolute_magnitude_parameter,diameter,albedo,rotation_period,bv_mag_difference,ub_mag_difference,taxonomic_type,spec_T,near_eath_object,hazard_category,moid
  4421 Kayor (1942 AC),2.661366449,0.194747258,,16.24087759,96.04698605,1.673966455,2.143072631,3.179660266,4.341754055,28371,0,2186,12.3,9.191,0.244,,,,,,N,N,1.16006
  4422 Jarre (1942 UA),2.237959839,0.179063737,,4.804183412,149.9188001,214.1402116,1.837222388,2.638697291,3.348009144,27963,0,2125,12.6,6.336,0.118,5.428,,,S,,N,N,0.836059
  4423 Golden (1949 GH),3.391322971,0.085942066,,19.2725624,193.5647505,106.3781278,3.099865668,3.682780274,6.245424026,25720,0,2194,11.5,9.865,0.408,10.51,,,,,N,N,2.1541
  4424 Arkhipova (1967 DB),2.757131398,0.078675843,,14.72228373,138.3862559,15.86079227,2.540211762,2.974051034,4.578196176,25727,0,2309,11.7,24.019,0.056,14.673,,,Xk,,N,N,1.5547
  4425 Bilk (1967 UQ),2.35962784,0.162893189,,3.311411572,67.87941329,51.46806219,1.975260536,2.743995144,3.624711699,24343,0,2167,14,5.279,0.191,5.251,,,,,N,N,0.993675
  4426 Roerich (1969 TB6),2.752321612,0.06726356,,2.093463809,236.9709159,54.98355298,2.567190662,2.937452562,4.56622148,30410,0,2628,12.2,10.641,0.19,,,,L,,N,N,1.55103
  4427 Burnashev (1971 QP1),3.025043559,0.103927067,,8.839676222,318.0149092,76.75741721,2.710659654,3.339427465,5.261452467,17551,0,1540,12.4,12.436,0.134,,,,,,N,N,1.73324
  4428 Khotinok (1977 SN),2.367216089,0.23759878,,4.803193748,84.7983205,212.6721181,1.804768434,2.929663743,3.642210634,23292,0,2130,13.3,6.014,0.281,,,,,,N,N,0.790424
  4429 Chinmoy (1978 RJ2),2.379937778,0.213357322,,1.45923355,326.9061306,68.12928212,1.872160627,2.88771493,3.671610529,23687,0,1341,14.6,3.498,0.229,,,,,,N,N,0.878798
  4430 Govorukhin (1978 SX6),2.989324334,0.171783284,,12.70392491,352.3882157,78.46805659,2.475808382,3.502840286,5.168538532,14967,0,1466,13.1,,,,,,,,N,N,1.52712
  4431 Holeungholee (1978 WU14),3.06783738,0.098615728,,10.89021018,223.068725,220.8144561,2.765300363,3.370374398,5.373493211,20735,0,1990,11.7,23.856,0.078,9.81,,,,,N,N,1.7908
  4432 McGraw-Hill (1981 ER22),2.387007487,0.213309849,,0.461392972,115.2369359,246.2027284,1.877835281,2.896179693,3.687982692,20053,0,1432,14.5,3.042,0.254,,,,,,N,N,0.874123
  4433 Goldstone (1981 QP),2.43144517,0.136241769,,9.350821718,78.88808558,249.9335903,2.100180779,2.762709561,3.791446421,23734,0,1852,13,8.433,0.143,10.115,,,,,N,N,1.10912
  4434 Nikulin (1981 RD5),2.441170079,0.13185763,,5.709023231,165.7434597,209.3871029,2.119283178,2.76305698,3.81421579,15349,0,2161,13.1,5.116,0.354,,,,V,,N,N,1.12099
  4435 Holt (1983 AG2),2.317670683,0.334862646,,21.90093425,330.9056109,110.152742,1.541569346,3.09377202,3.528464832,14523,0,1136,13.4,,,2.867,,,S,,N,N,0.681246
  4436 Ortizmoreno (1983 EX),3.253087076,0.054880631,,17.33613088,90.47592784,29.98473508,3.074555605,3.431618546,5.867481577,24832,0,1999,11.3,30.74,0.0744,8.24,,,,,N,N,2.10116
  4437 Yaroshenko (1983 GA2),2.411798863,0.137027755,,4.51935088,221.1428442,352.7233147,2.081315479,2.742282246,3.745586502,17068,0,2217,12.8,4.744,0.595,30,,,,,N,N,1.07507
  4438 Sykes (1983 WR),3.164253854,0.25267456,,13.30488935,56.87740417,291.9309856,2.364727403,3.963780306,5.62879172,23543,0,1820,11.7,26.693,0.062,,,,,,N,N,1.39742
  4439 Muroto (1984 VA),3.075703568,0.274124776,,2.307384619,52.27313199,17.53330277,2.232577017,3.918830119,5.394173572,23774,0,1504,13.3,12.184,0.068,,,,,,N,N,1.24685
  4440 Tchantches (1984 YV),1.921169474,0.077070879,,21.3520015,283.3232623,224.8077196,1.773103253,2.069235695,2.662911409,12465,0,1703,13.7,2.093,1,2.7883,,,,,N,N,0.816223
  4441 Toshie (1985 BB),2.958810351,0.04017592,,2.307260429,62.29162128,243.4763374,2.839937423,3.077683279,5.089602865,14676,0,1514,13.4,6.453,0.154,8.178,,,,,N,N,1.82498
  4442 Garcia (1985 RB1),3.006837671,0.240453264,,15.13003853,286.3421331,265.5151426,2.283833738,3.729841604,5.214025806,15033,0,1496,12.9,14.535,0.07,,,,,,N,N,1.34431
  4443 Paulet (1985 RD4),2.235245862,0.118197778,,3.613482562,346.897095,85.26391699,1.971044769,2.499446955,3.341920786,17084,0,1871,13.7,4.565,0.338,,,,,,N,N,0.989324
  4444 Escher (1985 SA),2.32346575,0.135256466,,7.39179449,121.2566487,181.9089102,2.009201985,2.637729516,3.541706878,12336,0,2124,13.7,,,,,,,,N,N,0.993099
  4445 Jimstratton (1985 TC),2.267378757,0.189305671,,2.859305549,215.5610292,156.4933788,1.838151101,2.696606414,3.414242094,29996,0,1884,13.8,4.138,0.216,3.74,,,,,N,N,0.838009
  4446 Carolyn (1985 TT),3.99022862,0.281209459,,7.237859862,189.008444,117.0321071,2.86813859,5.112318649,7.970854308,15186,0,2047,11.2,28.645,0.086,40.92,,,,,N,N,1.86232
  4447 Kirov (1985 VE1),2.855953272,0.071436998,,2.6954145,147.7153031,192.7306381,2.651932544,3.059974001,4.826528205,16578,0,2156,12.5,,,,,,,,N,N,1.64225
  4448 Phildavis (1986 EO),2.548174699,0.082996839,,16.80928588,83.31514661,46.42393355,2.336684255,2.759665144,4.067728903,20013,0,2012,11.8,12.69,0.174,14.914,,,,,N,N,1.37842
  4449 Sobinov (1987 RX3),3.142608926,0.096617606,,4.90022703,299.0865356,311.1935424,2.838977574,3.446240277,5.571135376,24117,0,2269,11.7,30.02,0.0649,,,,,,N,N,1.82757
  4450 Pan (1987 SY),1.442268693,0.58667777,,5.520249675,311.8238895,291.8180223,0.596121712,2.288415674,1.732117969,30221,0,919,17.1,,,56.48,,,,,Y,Y,0.0285148
  4451 Grieve (1988 JJ),2.604917228,0.383371217,,27.79727039,219.3747753,110.2350221,1.606266939,3.603567517,4.204352243,23704,0,1551,12,,,6.864,,,S,,N,N,0.771281
  4452 Ullacharles (1988 RN),2.615234232,0.132229062,,14.18992504,322.8070561,137.3752446,2.269424264,2.961044201,4.22935452,16920,0,1715,12.2,15.622,0.095,9.3085,,,,,N,N,1.30546
  4453 Bornholm (1988 VC),2.986990345,0.108558951,,9.345343291,335.5538482,79.00921899,2.662725808,3.311254883,5.162486519,22125,0,1753,12.4,11.079,0.19,,,,,,N,N,1.69304
  4454 Kumiko (1988 VW),3.192678597,0.096271754,,0.707833274,277.071409,126.1357456,2.88531383,3.500043364,5.704807621,23963,0,1944,12.9,13.051,0.079,,,,,,N,N,1.89356
  4455 Ruriko (1988 XA),3.01243265,0.051736483,,9.404840615,243.6701411,230.9281663,2.856579978,3.168285322,5.228585586,25672,0,2205,11.7,13.794,0.337,4.23,,,,,N,N,1.88425
  4456 Mawson (1989 OG),2.375147339,0.27671332,,15.00536025,358.1760969,345.9862249,1.717912434,3.032382244,3.66053055,23158,0,1233,13.7,7.591,0.134,,,,Ld,,N,N,0.714108
  4457 van Gogh (1989 RU),2.662662129,0.12766867,,13.81253167,187.1086955,340.4590528,2.322723595,3.002600662,4.3449251,23790,0,2294,12,10.491,0.212,7.6056,,,,,N,N,1.33259
  4458 Oizumi (1990 BY),2.44122284,0.151609941,,4.299578276,98.65048118,345.4957254,2.07110919,2.81133649,3.814339445,24696,0,1640,13.3,11.651,0.057,,,,,,N,N,1.08753
  4459 Nusamaibashi (1990 BP2),2.254039636,0.118439069,,2.793109196,157.2526259,283.2966186,1.987073279,2.521005992,3.384157172,34633,0,1853,13.8,4.209,0.27,287.484,,,,,N,N,1.00491
  4460 Bihoro (1990 DS),2.922524243,0.183357391,,27.04846509,326.3395193,30.88641643,2.386657822,3.458390664,4.996264089,23425,0,1948,10.9,38.742,0.059,,,,,,N,N,1.40358
  4461 Sayama (1990 EL),2.850744393,0.130561476,,16.02252181,133.1937884,150.8804984,2.478546998,3.222941788,4.813329809,28182,0,1851,11.4,17.233,0.136,40.8,,,X,,N,N,1.47301
  4462 Vaughan (1952 HJ2),3.076742605,0.141642411,,1.003285289,58.16209339,198.9379545,2.640945364,3.512539846,5.3969072,24380,0,2381,12.4,18.629,0.074,,,,,,N,N,1.62564
  4463 Marschwarzschild (1954 UO2),3.186405942,0.179790326,,1.836928467,157.9336491,251.730579,2.61352098,3.759290904,5.688003529,23571,0,1737,13,13.642,0.072,,,,,,N,N,1.62419
  4464 Vulcano (1966 TE),1.952369256,0.06783567,,20.20789052,11.75868748,314.438822,1.81992898,2.084809532,2.728042568,23236,0,1482,13.6,,,3.2038,,,,,N,N,0.8404
  4465 Rodita (1969 TD5),2.438046028,0.131866046,,3.287918956,51.24490921,62.67184489,2.116550539,2.759541517,3.806896353,18229,0,1781,13.6,10.157,0.075,,,,,,N,N,1.13571
  4466 Abai (1971 SX1),2.939828485,0.034610405,,2.104461953,170.6453299,199.9138951,2.83807983,3.041577139,5.040703966,23773,0,2225,12.2,11.146,0.187,,,,,,N,N,1.83592
  4467 Kaidanovskij (1975 VN2),2.638226734,0.148885598,,14.1364034,33.93956662,41.32317153,2.24543277,3.031020698,4.285252111,15876,0,1811,12.1,12.693,0.158,12,,,,,N,N,1.27729
  4468 Pogrebetskij (1976 SZ3),2.360893567,0.16429882,,0.596987741,49.00161239,51.49396715,1.973001541,2.748785593,3.627628586,24771,0,1899,14,4.161,0.213,,,,,,N,N,0.990087
  4469 Utting (1978 PS4),2.575734612,0.188155898,,11.84738013,325.1060705,20.23130975,2.091094953,3.060374271,4.13389911,16428,0,1127,13.7,4.845,0.227,,,,,,N,N,1.08589
  4470 Sergeev-Censkij (1978 QP1),3.132622888,0.173083848,,2.460415722,119.9891407,202.5892719,2.590416464,3.674829312,5.544602001,16568,0,2416,12.6,16.102,0.058,,,,,,N,N,1.5773
  4471 Graculus (1978 VB),2.858148288,0.162118083,,13.87429354,345.5214695,42.72011048,2.394790767,3.321505808,4.8320936,14794,0,1558,12.1,11.701,0.204,11.85,,,,,N,N,1.41561
  4472 Navashin (1980 TY14),2.240905536,0.146720427,,5.831989119,5.182700392,42.91501041,1.91211892,2.569692152,3.354621504,17700,0,1788,13.4,5.145,0.299,20,,,,,N,N,0.925589
  4473 Sears (1981 DE2),3.019340154,0.037144283,,8.782490922,319.2156686,188.4426232,2.907188931,3.131491378,5.246579602,14509,0,1909,12.7,13.074,0.149,,,,,,N,N,1.91973
  4474 Proust (1981 QZ2),3.175980501,0.174602579,,2.054112745,131.4515187,157.4768103,2.621446115,3.730514888,5.660110938,13773,0,1827,12.8,13.472,0.107,,,,,,N,N,1.60462
  4475 Voitkevich (1982 UQ5),2.252696414,0.06848302,,2.197327247,336.5031428,151.2990167,2.098424961,2.406967866,3.381132605,31589,0,1899,13.7,5.296,0.216,3.89,,,,,N,N,1.11404
  4476 Bernstein (1983 DE),2.384603404,0.191499429,,3.369927304,94.7967901,345.2767183,1.927953213,2.841253595,3.682412547,14653,0,1897,14,,,,,,,,N,N,0.943815
  4477 Kelley (1983 SB),2.220869324,0.1614497,,2.942072631,224.0690573,127.1456118,1.862310638,2.57942801,3.309731097,22529,0,2141,13.4,4.763,0.373,4.3773,,,,,N,N,0.85755
  4478 Blanco (1984 HG1),2.248219292,0.134444907,,3.282016048,266.9950665,4.865418993,1.945957659,2.550480925,3.371057867,24848,0,1724,14.1,3.71,0.354,,,,,,N,N,0.929264
  4479 Charlieparker (1985 CP1),2.75369308,0.101959676,,5.310185253,157.3286419,55.24253384,2.472927425,3.034458734,4.569634893,17310,0,2023,12.8,6.883,0.31,2.89,,,S,,N,N,1.47226
  4480 Nikitibotania (1985 QM4),2.432013221,0.16727836,,3.393788898,50.31458215,351.0376299,2.025190037,2.838836405,3.792775173,16366,0,1599,14,9.329,0.068,,,,,,N,N,1.03308
  4481 Herbelin (1985 RR),2.339170717,0.244140603,,1.489663039,87.45926778,265.0741931,1.768084169,2.910257266,3.577676598,24470,0,1955,14.2,3.194,0.212,,,,,,N,N,0.762595
  4482 Frerebasile (1986 RB),2.342796464,0.258706179,,24.92065505,334.2773347,37.25387254,1.736700542,2.948892386,3.585997992,15321,0,1150,12.9,7.064,0.294,,,,,,N,N,0.77009
  4483 Petofi (1986 RC2),1.922644064,0.083672487,,26.72269365,184.1824293,186.4123052,1.761771652,2.083516475,2.665977865,11858,0,1834,13.3,5.85,0.193,4.33309,,,,,N,N,0.760087
  4484 Sif (1987 DD),2.632931016,0.101527203,,29.81254276,84.96708474,0.307527983,2.365616895,2.900245136,4.272355895,20029,0,1585,12.3,16.266,0.078,,,,,,N,N,1.38179
  4485 Radonezhskij (1987 QQ11),3.007292585,0.07302089,,10.13590931,316.2728859,142.6419991,2.787697403,3.226887768,5.215209121,24350,0,1686,11.9,14.207,0.168,,,,,,N,N,1.81214
  4486 Mithra (1987 SB),2.199680865,0.663022662,,3.039797435,82.23809472,168.8964793,0.741242601,3.658119129,3.262478946,11965,0,786,15.6,1.849,0.297,67.5,,,,,Y,Y,0.0463988
  4487 Pocahontas (1987 UA),1.730523902,0.296402296,,16.40425889,198.1245823,173.957342,1.217592643,2.24345516,2.276536435,11728,0,561,17.3,,,,,,,,Y,N,0.219335
  4488 Tokitada (1987 UK),2.180849564,0.143785727,,4.352582993,218.3868045,184.5678472,1.867274524,2.494424604,3.220673985,31786,0,1999,13.7,4.5,0.317,,,,,,N,N,0.875355
  4489 (1988 AK),5.213252916,0.058855493,,22.22818771,86.54291763,6.204115793,4.906424344,5.520081487,11.90341005,14365,0,1711,9,76.595,0.069,12.582,,,,,N,N,3.92362
  4490 Bambery (1988 ND),1.930902337,0.092433461,,26.11782754,134.8045426,267.9721525,1.752422351,2.109382322,2.683172934,12380,0,1771,13.2,9.316,0.141,5.815,,,,,N,N,0.864334
  4491 Otaru (1988 RP),2.173255914,0.029173008,,3.671373966,313.5967143,71.43739953,2.109855502,2.236656325,3.203867208,14354,0,2443,13.6,5.114,0.389,,,,Sa,,N,N,1.11354
  4492 Debussy (1988 SH),2.77024098,0.177973594,,8.011713302,349.9533327,52.80303864,2.277211236,3.263270724,4.610887503,24747,0,1552,12.9,17.359,0.041,26.606,,,,,N,N,1.295
  4493 Naitomitsu (1988 TG1),3.022369693,0.073103874,,9.029996547,264.4168284,160.4392449,2.80142276,3.243316626,5.254478033,28433,0,2119,11.2,16.809,0.207,5.04,,,,,N,N,1.81696
  4494 Marimo (1988 TK1),2.343638176,0.11876502,,2.470539176,294.3331433,216.7659449,2.065295942,2.62198041,3.587930714,17197,0,2021,13.5,,,,,,,,N,N,1.07726
  4495 Dassanowsky (1988 VS),3.96120196,0.144583116,,5.282565276,223.4410285,210.1316126,3.388479039,4.533924881,7.88403748,17144,0,1453,11.5,24.429,0.082,,,,,,N,N,2.40455
  4496 Kamimachi (1988 XM1),2.815482137,0.054520985,,4.7883962,162.988062,325.1722841,2.661979278,2.968984996,4.724298897,23265,0,2078,13,7.217,0.257,,,,,,N,N,1.67868
  4497 Taguchi (1989 AE1),2.425665356,0.270435851,,9.762626231,93.13045561,303.0226021,1.769678481,3.081652231,3.777935427,31966,0,2203,12.5,7.83,0.724,3.563,,,,,N,N,0.798892
  4498 Shinkoyama (1989 AG1),3.00119442,0.122617439,,8.874839109,280.643561,74.10492111,2.633195647,3.369193193,5.199354123,19131,0,1958,11.7,16.071,0.157,5.2068,,,,,N,N,1.64443
  4499 Davidallen (1989 AO3),3.183592708,0.157733584,,6.537678787,317.9018868,88.91356993,2.681433221,3.685752194,5.680472401,31924,0,1554,12.5,15.938,0.076,,,,,,N,N,1.70082
  4500 Pascal (1989 CL),3.180005759,0.161784282,,2.941557384,136.6337215,308.1011134,2.665530809,3.694480709,5.670874837,32106,0,1868,12.6,15.893,0.07,,,,,,N,N,1.68295
  4501 Eurypylos (1989 CJ3),5.210599327,0.05237281,,8.301038255,244.259504,179.9828502,4.9377056,5.483493054,11.89432281,24755,0,1483,10.4,45.524,0.065,6.054,,,,,N,N,3.95076
  4502 Elizabethann (1989 KG),2.644572383,0.093589041,,13.3048089,169.7225882,333.4488121,2.397069389,2.892075376,4.30072219,28718,0,2277,11.8,11.634,0.273,4.763,,,,,N,N,1.41484
  4503 Cleobulus (1989 WM),2.704756213,0.523708359,,2.512766575,45.97618778,76.29867867,1.288252774,4.121259651,4.448364773,14148,0,636,15.6,,,3.13,,,Sq,,Y,N,0.308167
  4504 Jenkinson (1989 YO),2.600597078,0.133804575,,14.84862321,180.7447638,227.2458087,2.252625292,2.948568864,4.193897458,24078,0,1735,13.2,7.397,0.169,,,,,,N,N,1.2839
  4505 Okamura (1990 DV1),3.00916769,0.052648701,,11.83391349,119.0786921,19.06773929,2.85073892,3.16759646,5.220087555,27697,0,2006,11.3,18.762,0.213,6.6687,,,,,N,N,1.86797
  4506 Hendrie (1990 FJ),2.882420025,0.012149685,,3.004326796,63.72864646,173.034556,2.847399531,2.917440519,4.893776168,25368,0,2316,12.6,8.754,0.269,5.511,,,,,N,N,1.83415
  4507 Petercollins (1990 FV),2.868154985,0.008619276,,2.663483743,47.51904854,79.63812485,2.843433567,2.892876404,4.857492351,31793,0,2494,11.9,11.024,0.277,6.58,,,,,N,N,1.85803
  4508 Takatsuki (1990 FG1),2.195425656,0.084579191,,1.981059361,92.92120647,147.7117147,2.009738329,2.381112982,3.25301679,24874,0,2666,13.6,4.528,0.237,,,,,,N,N,0.997182
  4509 Gorbatskij (A917 SG),2.76285963,0.271389651,,10.94306366,184.3270917,176.5980047,2.013048119,3.512671141,4.592471114,37078,0,2239,11.9,11.562,0.159,6.006,,,,,N,N,1.00954
  4510 Shawna (1930 XK),2.35944943,0.139292067,,7.046212707,3.454462818,338.5861248,2.030796843,2.688102018,3.624300615,32291,0,2305,12.9,6.821,0.316,,,,,,N,N,1.02407
  4511 Rembrandt (1935 SP1),2.399789357,0.250730029,,22.7623217,0.328668156,302.9947381,1.798090101,3.001488613,3.717644745,30542,0,2051,12.2,8.241,0.412,3.8369,,,,,N,N,0.86735
  4512 Sinuhe (1939 BM),2.768617406,0.20635267,,10.3260383,119.4023213,357.4109314,2.19730581,3.339929001,4.606834595,29458,0,1973,11.6,10.767,0.265,18,,,Sa,,N,N,1.21391
  4513 Louvre (1971 QW1),3.023801962,0.08013909,,9.950773064,208.8447236,206.0483487,2.781477224,3.2661267,5.258213539,17551,0,2100,12,12.997,0.24,2.937,,,,,N,N,1.79514
  4514 Vilen (1972 HX),2.345106294,0.153020999,,7.961543093,110.3621525,88.69153943,1.986255786,2.703956802,3.591302607,17303,0,1712,13.7,,,2.89224,,,,,N,N,1.00353
  4515 Khrennikov (1973 SD6),2.41390682,0.154602049,,1.960712288,337.8218496,102.8648656,2.04071188,2.78710176,3.750498144,24008,0,2028,13.7,5.256,0.279,,,,,,N,N,1.05745
  4516 Pugovkin (1973 SN6),2.776927811,0.011651648,,4.680814581,174.7294918,317.6986386,2.744572025,2.809283598,4.627592274,23817,0,2571,12.4,7.784,0.35,,,,Sa,,N,N,1.75796
  4517 Ralpharvey (1975 SV),2.157920331,0.174648544,,4.195510585,32.09800121,284.4876607,1.781042687,2.534797976,3.170014966,17707,0,2222,13.3,3.445,0.959,3.6,,,,,N,N,0.772657
  4518 Raikin (1976 GP3),2.317182384,0.098775829,,7.004523289,167.9055298,97.59271593,2.088300774,2.546063994,3.527349797,24489,0,1930,13.7,4.302,0.288,,,,,,N,N,1.08625
  4519 Voronezh (1976 YO4),2.203351381,0.059743827,,3.207363966,162.5514875,185.7598249,2.071714737,2.334988025,3.270648296,23294,0,2422,13.6,5,0.338,7.442,,,,,N,N,1.06366
  4520 Dovzhenko (1977 QJ3),2.274432025,0.219509787,,4.26333951,94.36797786,258.5962621,1.775171936,2.773692115,3.430185802,23329,0,2300,13.2,5.89,0.321,4.734,,,,,N,N,0.774992
  4521 Akimov (1979 FU2),3.116725433,0.086882381,,14.38227892,48.0701028,211.7333416,2.845936906,3.387513961,5.502448921,14786,0,1741,12.1,20.271,0.075,,,,,,N,N,1.84164
  4522 Britastra (1980 BM),2.669280943,0.206370975,,12.51310287,131.9011862,228.8171468,2.118418833,3.220143054,4.36113601,25258,0,2276,12.2,20.843,0.06,2.77,,,,,N,N,1.13491
  4523 MIT (1981 DM1),2.682282579,0.139746231,,11.07396988,210.0728672,316.4667049,2.307443697,3.057121462,4.393038362,14285,0,2008,12.9,16.366,0.05,,,,Ch,,N,N,1.32655
  4524 Barklajdetolli (1981 RV4),2.320491916,0.133074956,,7.28599451,177.1972506,149.2911824,2.011692556,2.629291275,3.534909437,23954,0,2041,12.9,12.117,0.1,1069,,,,,N,N,1.00361
  4525 Johnbauer (1982 JB3),2.572859655,0.200907327,,13.52924784,72.98087492,30.70055254,2.055953299,3.089766012,4.126979842,23187,0,1473,13.4,10.118,0.034,,,,,,N,N,1.08374
  4526 Konko (1982 KN1),2.631286641,0.115001081,,14.15020905,101.5261689,100.2687148,2.328685835,2.933887448,4.268354125,16825,0,2057,12.4,10.249,0.202,,,,,,N,N,1.37306
  4527 Schoenberg (1982 OK),2.237027588,0.211231784,,4.241745172,146.0306444,172.071359,1.764496259,2.709558917,3.345917376,13571,0,1898,13.9,3.94,0.377,2.69,,,,,N,N,0.750561
  4528 Berg (1983 PP),2.552548901,0.135086448,,8.705078367,161.4000042,316.2068555,2.207734138,2.897363664,4.078207403,19795,0,2032,12.1,9.356,0.292,3.5163,,,,,N,N,1.23277
  4529 Webern (1984 ED),3.014558104,0.059569217,,10.9950353,131.7699556,5.524079098,2.834983238,3.194132969,5.234120187,13668,0,2486,12.4,10.427,0.214,3.469,,,,,N,N,1.84944
  4530 Smoluchowski (1984 EP),3.115198033,0.100408291,,5.211990844,164.7129522,15.33414724,2.802406324,3.427989743,5.498404575,24081,0,1999,12.5,15.732,0.086,,,,,,N,N,1.80667
  4531 Asaro (1985 FC),1.862015485,0.040700154,,23.97421829,15.08736967,143.1443289,1.786231167,1.937799802,2.540874032,16217,0,1212,14.2,2.216,0.988,4.144,,,,,N,N,0.799192
  4532 Copland (1985 GM1),2.99462128,0.043291532,,10.13980417,199.8439625,348.4461581,2.864979536,3.124263024,5.182282239,21869,0,2057,12,14.489,0.141,,,,,,N,N,1.86553
  4533 Orth (1986 EL),2.369808451,0.243500399,,22.6641604,178.5674849,292.1322388,1.792759148,2.946857754,3.648195204,22697,0,1717,12.9,7.608,0.2,24,,,,,N,N,0.912014
  4534 Rimskij-Korsakov (1986 PV4),2.796612273,0.177928295,,7.239523269,313.2452687,311.0202843,2.299015821,3.294208726,4.676883923,14434,0,2109,12.7,15.838,0.064,11.646,,,Cb,,N,N,1.29059
  4535 Adamcarolla (1986 QV2),2.785834579,0.161272361,,7.752084512,137.8172342,98.38784638,2.336556459,3.235112699,4.64987405,22776,0,2212,12.4,9.972,0.195,10.211,,,,,N,N,1.34043
  4536 Drewpinsky (1987 DA6),2.195320847,0.082743312,,4.174179284,313.5084444,237.3480884,2.01367273,2.376968964,3.252783846,24993,0,1938,13.6,3.721,0.611,,,,S,,N,N,1.0179
  4537 Valgrirasp (1987 RR3),3.008581697,0.035190571,,8.774799033,227.9178334,296.3027993,2.90270799,3.114455404,5.218562822,24761,0,2107,11.6,14.364,0.236,,,,,,N,N,1.91992
  4538 Vishyanand (1988 TP),2.424447853,0.153797772,,3.955598362,219.2569431,163.6556707,2.051573174,2.797322531,3.77509142,18017,0,2166,13,7.156,0.165,,,,,,N,N,1.05459
  4539 Miyagino (1988 VU1),2.67253504,0.069168422,,5.705703496,256.0559369,111.1151719,2.487680008,2.857390071,4.369113372,14374,0,2211,13,,,,,,,,N,N,1.49282
  4540 Oriani (1988 VY1),2.667262309,0.17605763,,6.353417819,246.559798,260.7751996,2.197670427,3.13685419,4.356189804,20518,0,2148,12.5,14.936,0.087,,,,,,N,N,1.22063
  4541 Mizuno (1989 AF),2.378743112,0.019687891,,4.781101815,65.97146117,23.11289907,2.331910676,2.425575548,3.668846299,32770,0,2390,12.9,6.294,0.338,2.82784,,,,,N,N,1.34842
  4542 Mossotti (1989 BO),3.013124755,0.052300252,,11.28916426,104.3085388,145.1344788,2.855537572,3.170711938,5.230387587,16863,0,1860,11.5,18.03,0.216,2.934,,,,,N,N,1.84735
  4543 Phoinix (1989 CQ1),5.126248197,0.095684969,,14.70941332,325.3824408,84.74738145,4.635743298,5.616753096,11.60667026,23526,0,1341,9.7,63.836,0.057,38.866,,,,,N,N,3.68598
  4544 Xanthus (1989 FB),1.04209959,0.250143657,,14.14525295,23.98874633,333.8424487,0.781424987,1.302774193,1.063829527,7629,0,814,17.1,1.3,,37.65,,,,,Y,N,0.17315
  4545 Primolevi (1989 SB11),3.143234636,0.135608342,,1.804789429,36.71345496,71.18438618,2.7169858,3.569483473,5.572799324,24572,0,2224,12.3,16.668,0.16,,,,,,N,N,1.73467
  4546 Franck (1990 EW2),2.355339278,0.061963398,,6.111261528,194.7693858,267.3054588,2.209394451,2.501284104,3.614834461,25364,0,2280,13.4,5.747,0.241,,,,,,N,N,1.23641
  4547 Massachusetts (1990 KP),2.61262779,0.069946519,,18.01713458,358.2977308,37.59198977,2.42988357,2.795372009,4.22303339,40278,0,2001,11.7,33.036,0.039,7.703,,,X,,N,N,1.44746
  4548 Wielen (2538 P-L),2.284902559,0.063894499,,8.283514078,26.22056403,201.1321593,2.138909854,2.430895263,3.453899753,25115,0,1613,13.9,5.22,0.179,,,,Xc,,N,N,1.13217
  4549 Burkhardt (1276 T-2),2.435992689,0.154852501,,2.82800126,32.53274938,52.20939042,2.05877313,2.813212249,3.802088076,23750,0,1374,14.2,,,,,,,,N,N,1.07626
  4550 Royclarke (1977 HH1),3.114117042,0.218444313,,0.24921723,17.320432,311.9036804,2.433855884,3.794378199,5.495542856,17570,0,2044,12.8,13.239,0.076,,,,,,N,N,1.4219
  4551 Cochran (1979 MC),2.430347194,0.265111579,,12.11825376,148.2511059,160.9781429,1.786034011,3.074660377,3.788878535,14500,0,1326,14.4,7.606,0.064,,,,,,N,N,0.775623
